entity,project,run_id,run_name,run_path,state,created_at,updated_at,url,_step,loss/total,loss/mse,loss/lpips,loss/flow_mse,loss/bootstrap_mse,loss/loss_emp,loss/loss_self,stats/psnr,stats/keep_prob,stats/masked_frac,stats/action_shuffle_loss_ratio,stats/sigma_mean,stats/B_self,eval/mse_pred,eval/mse_floor,eval/mse_ratio_pred_over_floor,eval/psnr_pred,eval/psnr_floor,eval/psnr_gain_over_floor_db,eval/mse_pred_t1,eval/mse_pred_tmid,eval/mse_pred_tend,eval/mse_floor_t1,eval/mse_floor_tmid,eval/mse_floor_tend,debug/z_std,amp/scale,lr,time/hrs
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,2200,0.022832006216049194,0.007366301491856575,0.07732852548360825,,,,,21.327505111694336,0.5490778684616089,0.4512481689453125,,,,,,,,,,,,,,,,0.98319011926651,131072,0.0001,0.39054275314013165
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,2300,0.023043354973196983,0.006967311725020409,0.08038021624088287,,,,,21.56934928894043,0.5546432733535767,0.446502685546875,,,,,,,,,,,,,,,,0.9878267645835876,131072,0.0001,0.4083000792397393
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,2400,0.020872952416539192,0.006085236556828022,0.07393857836723328,,,,,22.1572265625,0.5394539833068848,0.4604034423828125,,,,,,,,,,,,,,,,0.9895673394203186,131072,0.0001,0.4260440895954768
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,2500,0.02089349925518036,0.006401051767170429,0.07246223837137222,,,,,21.93748664855957,0.5264729261398315,0.4735260009765625,,,,,,,,,,,,,,,,0.9906145334243774,131072,0.0001,0.44380340821213193
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,2600,0.02051623910665512,0.006757537834346294,0.06879350543022156,,,,,21.702116012573242,0.5443637371063232,0.45367431640625,,,,,,,,,,,,,,,,0.9894203543663025,131072,0.0001,0.4616445290380054
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,2700,0.021386122331023216,0.006321599707007408,0.07532261312007904,,,,,21.991731643676758,0.5409859418869019,0.45733642578125,,,,,,,,,,,,,,,,0.9910784363746643,131072,0.0001,0.4793932529290517
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,2800,0.02045620046555996,0.006252272520214319,0.07101963460445404,,,,,22.039623260498047,0.5649532675743103,0.4344024658203125,,,,,,,,,,,,,,,,0.9920724630355835,131072,0.0001,0.4971515137619442
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,2900,0.018863782286643982,0.005388195160776377,0.06737793236970901,,,,,22.685565948486328,0.5285755395889282,0.4719085693359375,,,,,,,,,,,,,,,,0.9912629127502441,131072,0.0001,0.5149091641108196
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,3000,0.023149464279413223,0.006604685448110104,0.08272390067577362,,,,,21.80147933959961,0.5423823595046997,0.4572601318359375,,,,,,,,,,,,,,,,0.9918131828308105,131072,0.0001,0.5326627008120219
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,3100,0.021735122427344322,0.0061448803171515465,0.07795120775699615,,,,,22.114866256713867,0.49711164832115173,0.5042724609375,,,,,,,,,,,,,,,,0.989486575126648,131072,0.0001,0.5505036324924892
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,3200,0.019871357828378677,0.006079630460590124,0.06895863264799118,,,,,22.16122817993164,0.5797028541564941,0.4200439453125,,,,,,,,,,,,,,,,0.9896588921546936,131072,0.0001,0.5682591697904799
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,3300,0.018777139484882355,0.0055192322470247746,0.06628953665494919,,,,,22.581212997436523,0.5103346109390259,0.4876861572265625,,,,,,,,,,,,,,,,0.9903915524482727,131072,0.0001,0.5860090870989694
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,3400,0.0193509329110384,0.0056288097985088825,0.06861061602830887,,,,,22.495834350585938,0.4978443384170532,0.5060577392578125,,,,,,,,,,,,,,,,0.9916021823883057,131072,0.0001,0.6037586472431818
jerrychsh-ucsd,dreamer4-tokenizer,qpuq9n6z,pusht-tokenizer,jerrychsh-ucsd/dreamer4-tokenizer/qpuq9n6z,killed,2026-05-02T02:20:46Z,,https://wandb.ai/jerrychsh-ucsd/dreamer4-tokenizer/runs/qpuq9n6z,3500,0.022108817473053932,0.005252160597592592,0.08428328484296799,,,,,22.796621322631836,0.5090199112892151,0.4888458251953125,,,,,,,,,,,,,,,,0.9904384016990662,131072,0.0001,0.6215077612135146
